image_id,rel_path,class_id,omega
n03662601_4925,Noisy Images/phase_noise_080/n03662601_4925.png,120,80.0
n02835271_15617,Noisy Images/phase_noise_080/n02835271_15617.png,111,80.0
n04429376_27005,Noisy Images/phase_noise_080/n04429376_27005.png,129,80.0
n02123394_6265,Noisy Images/phase_noise_080/n02123394_6265.png,96,80.0
n02504013_2476,Noisy Images/phase_noise_080/n02504013_2476.png,104,80.0
n03983396_8837,Noisy Images/phase_noise_080/n03983396_8837.png,124,80.0
n03085013_7477,Noisy Images/phase_noise_080/n03085013_7477.png,114,80.0
n03100240_17417,Noisy Images/phase_noise_080/n03100240_17417.png,115,80.0
n02133161_2399,Noisy Images/phase_noise_080/n02133161_2399.png,101,80.0
n02123394_4894,Noisy Images/phase_noise_080/n02123394_4894.png,96,80.0
n03417042_4664,Noisy Images/phase_noise_080/n03417042_4664.png,119,80.0
n04429376_54570,Noisy Images/phase_noise_080/n04429376_54570.png,129,80.0
n02835271_2900,Noisy Images/phase_noise_080/n02835271_2900.png,111,80.0
n04548280_8246,Noisy Images/phase_noise_080/n04548280_8246.png,132,80.0
n03983396_1147,Noisy Images/phase_noise_080/n03983396_1147.png,124,80.0
n03417042_8076,Noisy Images/phase_noise_080/n03417042_8076.png,119,80.0
n02504013_3224,Noisy Images/phase_noise_080/n02504013_3224.png,104,80.0
n03376595_7835,Noisy Images/phase_noise_080/n03376595_7835.png,118,80.0
n02013706_6035,Noisy Images/phase_noise_080/n02013706_6035.png,30,80.0
n03792782_44390,Noisy Images/phase_noise_080/n03792782_44390.png,121,80.0
n02123159_4952,Noisy Images/phase_noise_080/n02123159_4952.png,95,80.0
n04505470_5007,Noisy Images/phase_noise_080/n04505470_5007.png,131,80.0
n01829413_5505,Noisy Images/phase_noise_080/n01829413_5505.png,19,80.0
n02009229_2294,Noisy Images/phase_noise_080/n02009229_2294.png,28,80.0
n03792782_7667,Noisy Images/phase_noise_080/n03792782_7667.png,121,80.0
n02708093_5127,Noisy Images/phase_noise_080/n02708093_5127.png,107,80.0
n03085013_20805,Noisy Images/phase_noise_080/n03085013_20805.png,114,80.0
n02690373_1837,Noisy Images/phase_noise_080/n02690373_1837.png,106,80.0
n03041632_42472,Noisy Images/phase_noise_080/n03041632_42472.png,113,80.0
n02504013_8614,Noisy Images/phase_noise_080/n02504013_8614.png,104,80.0
n02134418_2372,Noisy Images/phase_noise_080/n02134418_2372.png,103,80.0
n03041632_39836,Noisy Images/phase_noise_080/n03041632_39836.png,113,80.0
n03983396_10362,Noisy Images/phase_noise_080/n03983396_10362.png,124,80.0
n04429376_22381,Noisy Images/phase_noise_080/n04429376_22381.png,129,80.0
n04557648_3729,Noisy Images/phase_noise_080/n04557648_3729.png,133,80.0
n04111531_807,Noisy Images/phase_noise_080/n04111531_807.png,126,80.0
n03376595_209,Noisy Images/phase_noise_080/n03376595_209.png,118,80.0
n02951358_6617,Noisy Images/phase_noise_080/n02951358_6617.png,112,80.0
n03792782_14160,Noisy Images/phase_noise_080/n03792782_14160.png,121,80.0
n02814533_5110,Noisy Images/phase_noise_080/n02814533_5110.png,109,80.0
n03983396_899,Noisy Images/phase_noise_080/n03983396_899.png,124,80.0
n03085013_25809,Noisy Images/phase_noise_080/n03085013_25809.png,114,80.0
n02504458_2471,Noisy Images/phase_noise_080/n02504458_2471.png,105,80.0
n03937543_1358,Noisy Images/phase_noise_080/n03937543_1358.png,123,80.0
n03196217_4970,Noisy Images/phase_noise_080/n03196217_4970.png,116,80.0
n04467665_66876,Noisy Images/phase_noise_080/n04467665_66876.png,130,80.0
n04467665_13225,Noisy Images/phase_noise_080/n04467665_13225.png,130,80.0
n04111531_2937,Noisy Images/phase_noise_080/n04111531_2937.png,126,80.0
n02690373_4144,Noisy Images/phase_noise_080/n02690373_4144.png,106,80.0
n02835271_21558,Noisy Images/phase_noise_080/n02835271_21558.png,111,80.0
n03100240_11107,Noisy Images/phase_noise_080/n03100240_11107.png,115,80.0
n03344393_8374,Noisy Images/phase_noise_080/n03344393_8374.png,117,80.0
n03041632_5801,Noisy Images/phase_noise_080/n03041632_5801.png,113,80.0
n04111531_1794,Noisy Images/phase_noise_080/n04111531_1794.png,126,80.0
n02134084_18800,Noisy Images/phase_noise_080/n02134084_18800.png,102,80.0
n02504013_5087,Noisy Images/phase_noise_080/n02504013_5087.png,104,80.0
n04505470_10786,Noisy Images/phase_noise_080/n04505470_10786.png,131,80.0
n03085013_20218,Noisy Images/phase_noise_080/n03085013_20218.png,114,80.0
n03041632_44363,Noisy Images/phase_noise_080/n03041632_44363.png,113,80.0
n03196217_886,Noisy Images/phase_noise_080/n03196217_886.png,116,80.0
n02107574_4993,Noisy Images/phase_noise_080/n02107574_4993.png,79,80.0
n01514859_8222,Noisy Images/phase_noise_080/n01514859_8222.png,0,80.0
n02106030_17418,Noisy Images/phase_noise_080/n02106030_17418.png,75,80.0
n03196217_3358,Noisy Images/phase_noise_080/n03196217_3358.png,116,80.0
n03041632_43975,Noisy Images/phase_noise_080/n03041632_43975.png,113,80.0
n02504013_1785,Noisy Images/phase_noise_080/n02504013_1785.png,104,80.0
n02125311_2064,Noisy Images/phase_noise_080/n02125311_2064.png,99,80.0
n03041632_40887,Noisy Images/phase_noise_080/n03041632_40887.png,113,80.0
n03085013_26325,Noisy Images/phase_noise_080/n03085013_26325.png,114,80.0
n04111531_23830,Noisy Images/phase_noise_080/n04111531_23830.png,126,80.0
n02823428_4774,Noisy Images/phase_noise_080/n02823428_4774.png,110,80.0
n01824575_3514,Noisy Images/phase_noise_080/n01824575_3514.png,17,80.0
n02090721_5305,Noisy Images/phase_noise_080/n02090721_5305.png,42,80.0
n02690373_4024,Noisy Images/phase_noise_080/n02690373_4024.png,106,80.0
n02133161_3183,Noisy Images/phase_noise_080/n02133161_3183.png,101,80.0
n02099601_5760,Noisy Images/phase_noise_080/n02099601_5760.png,62,80.0
n02123394_2461,Noisy Images/phase_noise_080/n02123394_2461.png,96,80.0
n03085013_16724,Noisy Images/phase_noise_080/n03085013_16724.png,114,80.0
n04111531_21918,Noisy Images/phase_noise_080/n04111531_21918.png,126,80.0
n04111531_4879,Noisy Images/phase_noise_080/n04111531_4879.png,126,80.0
n04285008_16670,Noisy Images/phase_noise_080/n04285008_16670.png,128,80.0
n02951358_2416,Noisy Images/phase_noise_080/n02951358_2416.png,112,80.0
n02123159_7390,Noisy Images/phase_noise_080/n02123159_7390.png,95,80.0
n04285008_7082,Noisy Images/phase_noise_080/n04285008_7082.png,128,80.0
n01601694_10499,Noisy Images/phase_noise_080/n01601694_10499.png,7,80.0
n03344393_5184,Noisy Images/phase_noise_080/n03344393_5184.png,117,80.0
n04591713_906,Noisy Images/phase_noise_080/n04591713_906.png,136,80.0
n03662601_8406,Noisy Images/phase_noise_080/n03662601_8406.png,120,80.0
n02123394_8164,Noisy Images/phase_noise_080/n02123394_8164.png,96,80.0
n04505470_8828,Noisy Images/phase_noise_080/n04505470_8828.png,131,80.0
n04285008_7096,Noisy Images/phase_noise_080/n04285008_7096.png,128,80.0
n04285008_7900,Noisy Images/phase_noise_080/n04285008_7900.png,128,80.0
n04111531_12450,Noisy Images/phase_noise_080/n04111531_12450.png,126,80.0
n04111531_22020,Noisy Images/phase_noise_080/n04111531_22020.png,126,80.0
n02504013_3861,Noisy Images/phase_noise_080/n02504013_3861.png,104,80.0
n04285008_6439,Noisy Images/phase_noise_080/n04285008_6439.png,128,80.0
n02504458_5190,Noisy Images/phase_noise_080/n02504458_5190.png,105,80.0
n02708093_960,Noisy Images/phase_noise_080/n02708093_960.png,107,80.0
n04111531_5756,Noisy Images/phase_noise_080/n04111531_5756.png,126,80.0
n04099969_9194,Noisy Images/phase_noise_080/n04099969_9194.png,125,80.0
n04111531_9178,Noisy Images/phase_noise_080/n04111531_9178.png,126,80.0
n02132136_7863,Noisy Images/phase_noise_080/n02132136_7863.png,100,80.0
n04505470_7312,Noisy Images/phase_noise_080/n04505470_7312.png,131,80.0
n01818515_8968,Noisy Images/phase_noise_080/n01818515_8968.png,14,80.0
n04548280_1947,Noisy Images/phase_noise_080/n04548280_1947.png,132,80.0
n03937543_2232,Noisy Images/phase_noise_080/n03937543_2232.png,123,80.0
n02100735_10276,Noisy Images/phase_noise_080/n02100735_10276.png,66,80.0
n03085013_7613,Noisy Images/phase_noise_080/n03085013_7613.png,114,80.0
n02835271_2594,Noisy Images/phase_noise_080/n02835271_2594.png,111,80.0
n04429376_52173,Noisy Images/phase_noise_080/n04429376_52173.png,129,80.0
n02504013_1455,Noisy Images/phase_noise_080/n02504013_1455.png,104,80.0
n04591713_5201,Noisy Images/phase_noise_080/n04591713_5201.png,136,80.0
n03662601_32251,Noisy Images/phase_noise_080/n03662601_32251.png,120,80.0
n03417042_29384,Noisy Images/phase_noise_080/n03417042_29384.png,119,80.0
n02951358_6089,Noisy Images/phase_noise_080/n02951358_6089.png,112,80.0
n02125311_9356,Noisy Images/phase_noise_080/n02125311_9356.png,99,80.0
n03041632_12949,Noisy Images/phase_noise_080/n03041632_12949.png,113,80.0
n04285008_901,Noisy Images/phase_noise_080/n04285008_901.png,128,80.0
n04591713_3894,Noisy Images/phase_noise_080/n04591713_3894.png,136,80.0
n02002556_1936,Noisy Images/phase_noise_080/n02002556_1936.png,24,80.0
n02132136_6823,Noisy Images/phase_noise_080/n02132136_6823.png,100,80.0
n03085013_28741,Noisy Images/phase_noise_080/n03085013_28741.png,114,80.0
n04111531_16583,Noisy Images/phase_noise_080/n04111531_16583.png,126,80.0
n02690373_3539,Noisy Images/phase_noise_080/n02690373_3539.png,106,80.0
n02504458_13354,Noisy Images/phase_noise_080/n02504458_13354.png,105,80.0
n02134084_7387,Noisy Images/phase_noise_080/n02134084_7387.png,102,80.0
n04099969_17056,Noisy Images/phase_noise_080/n04099969_17056.png,125,80.0
n02133161_18639,Noisy Images/phase_noise_080/n02133161_18639.png,101,80.0
n03417042_1790,Noisy Images/phase_noise_080/n03417042_1790.png,119,80.0
n02504458_2946,Noisy Images/phase_noise_080/n02504458_2946.png,105,80.0
n03792782_1933,Noisy Images/phase_noise_080/n03792782_1933.png,121,80.0
n02814533_4446,Noisy Images/phase_noise_080/n02814533_4446.png,109,80.0
n03344393_6713,Noisy Images/phase_noise_080/n03344393_6713.png,117,80.0
n02132136_511,Noisy Images/phase_noise_080/n02132136_511.png,100,80.0
n02791124_525,Noisy Images/phase_noise_080/n02791124_525.png,108,80.0
n02708093_1131,Noisy Images/phase_noise_080/n02708093_1131.png,107,80.0
n01860187_38598,Noisy Images/phase_noise_080/n01860187_38598.png,23,80.0
n03041632_29276,Noisy Images/phase_noise_080/n03041632_29276.png,113,80.0
n02504013_21041,Noisy Images/phase_noise_080/n02504013_21041.png,104,80.0
n02504013_1865,Noisy Images/phase_noise_080/n02504013_1865.png,104,80.0
n04467665_59160,Noisy Images/phase_noise_080/n04467665_59160.png,130,80.0
n02124075_6586,Noisy Images/phase_noise_080/n02124075_6586.png,98,80.0
n02124075_2643,Noisy Images/phase_noise_080/n02124075_2643.png,98,80.0
n03376595_7516,Noisy Images/phase_noise_080/n03376595_7516.png,118,80.0
n04273569_13641,Noisy Images/phase_noise_080/n04273569_13641.png,127,80.0
n02125311_1469,Noisy Images/phase_noise_080/n02125311_1469.png,99,80.0
n02690373_3698,Noisy Images/phase_noise_080/n02690373_3698.png,106,80.0
n02504013_19694,Noisy Images/phase_noise_080/n02504013_19694.png,104,80.0
n03196217_5995,Noisy Images/phase_noise_080/n03196217_5995.png,116,80.0
n02123045_10431,Noisy Images/phase_noise_080/n02123045_10431.png,94,80.0
n04429376_29463,Noisy Images/phase_noise_080/n04429376_29463.png,129,80.0
n03792782_63173,Noisy Images/phase_noise_080/n03792782_63173.png,121,80.0
n04505470_6421,Noisy Images/phase_noise_080/n04505470_6421.png,131,80.0
n03085013_20877,Noisy Images/phase_noise_080/n03085013_20877.png,114,80.0
n03796401_8037,Noisy Images/phase_noise_080/n03796401_8037.png,122,80.0
n04099969_23293,Noisy Images/phase_noise_080/n04099969_23293.png,125,80.0
n02504458_6602,Noisy Images/phase_noise_080/n02504458_6602.png,105,80.0
n04099969_1126,Noisy Images/phase_noise_080/n04099969_1126.png,125,80.0
n02504458_3906,Noisy Images/phase_noise_080/n02504458_3906.png,105,80.0
n04285008_8880,Noisy Images/phase_noise_080/n04285008_8880.png,128,80.0
n02690373_6535,Noisy Images/phase_noise_080/n02690373_6535.png,106,80.0
n03041632_5640,Noisy Images/phase_noise_080/n03041632_5640.png,113,80.0
n03041632_21560,Noisy Images/phase_noise_080/n03041632_21560.png,113,80.0
n04591713_6069,Noisy Images/phase_noise_080/n04591713_6069.png,136,80.0
n04273569_17179,Noisy Images/phase_noise_080/n04273569_17179.png,127,80.0
n03796401_21290,Noisy Images/phase_noise_080/n03796401_21290.png,122,80.0
n04579145_2046,Noisy Images/phase_noise_080/n04579145_2046.png,135,80.0
n04285008_7325,Noisy Images/phase_noise_080/n04285008_7325.png,128,80.0
n04612504_8599,Noisy Images/phase_noise_080/n04612504_8599.png,137,80.0
n04273569_4584,Noisy Images/phase_noise_080/n04273569_4584.png,127,80.0
n03417042_16403,Noisy Images/phase_noise_080/n03417042_16403.png,119,80.0
n02504458_1291,Noisy Images/phase_noise_080/n02504458_1291.png,105,80.0
n03085013_22928,Noisy Images/phase_noise_080/n03085013_22928.png,114,80.0
n01824575_2244,Noisy Images/phase_noise_080/n01824575_2244.png,17,80.0
n04505470_3615,Noisy Images/phase_noise_080/n04505470_3615.png,131,80.0
n02814533_45692,Noisy Images/phase_noise_080/n02814533_45692.png,109,80.0
n03344393_399,Noisy Images/phase_noise_080/n03344393_399.png,117,80.0
n04285008_15181,Noisy Images/phase_noise_080/n04285008_15181.png,128,80.0
n02106550_6482,Noisy Images/phase_noise_080/n02106550_6482.png,76,80.0
n01558993_6287,Noisy Images/phase_noise_080/n01558993_6287.png,4,80.0
n03100240_7113,Noisy Images/phase_noise_080/n03100240_7113.png,115,80.0
n03196217_3272,Noisy Images/phase_noise_080/n03196217_3272.png,116,80.0
n02708093_1094,Noisy Images/phase_noise_080/n02708093_1094.png,107,80.0
n03041632_22286,Noisy Images/phase_noise_080/n03041632_22286.png,113,80.0
n03085013_2432,Noisy Images/phase_noise_080/n03085013_2432.png,114,80.0
n02708093_8073,Noisy Images/phase_noise_080/n02708093_8073.png,107,80.0
n03376595_7262,Noisy Images/phase_noise_080/n03376595_7262.png,118,80.0
n02124075_15031,Noisy Images/phase_noise_080/n02124075_15031.png,98,80.0
n02132136_6777,Noisy Images/phase_noise_080/n02132136_6777.png,100,80.0
n03796401_2543,Noisy Images/phase_noise_080/n03796401_2543.png,122,80.0
n04099969_7545,Noisy Images/phase_noise_080/n04099969_7545.png,125,80.0
n04429376_9517,Noisy Images/phase_noise_080/n04429376_9517.png,129,80.0
n04548280_4582,Noisy Images/phase_noise_080/n04548280_4582.png,132,80.0
n03983396_7378,Noisy Images/phase_noise_080/n03983396_7378.png,124,80.0
n02123394_8605,Noisy Images/phase_noise_080/n02123394_8605.png,96,80.0
n01798484_2289,Noisy Images/phase_noise_080/n01798484_2289.png,12,80.0
n02504013_5783,Noisy Images/phase_noise_080/n02504013_5783.png,104,80.0
n02006656_30849,Noisy Images/phase_noise_080/n02006656_30849.png,26,80.0
n02690373_5374,Noisy Images/phase_noise_080/n02690373_5374.png,106,80.0
n04612504_4199,Noisy Images/phase_noise_080/n04612504_4199.png,137,80.0
n02504013_93,Noisy Images/phase_noise_080/n02504013_93.png,104,80.0
n02099849_1285,Noisy Images/phase_noise_080/n02099849_1285.png,64,80.0
n03085013_23549,Noisy Images/phase_noise_080/n03085013_23549.png,114,80.0
n02124075_379,Noisy Images/phase_noise_080/n02124075_379.png,98,80.0
n03041632_20697,Noisy Images/phase_noise_080/n03041632_20697.png,113,80.0
n03792782_176,Noisy Images/phase_noise_080/n03792782_176.png,121,80.0
n03196217_7414,Noisy Images/phase_noise_080/n03196217_7414.png,116,80.0
n02823428_334,Noisy Images/phase_noise_080/n02823428_334.png,110,80.0
n03376595_14240,Noisy Images/phase_noise_080/n03376595_14240.png,118,80.0
n03041632_11700,Noisy Images/phase_noise_080/n03041632_11700.png,113,80.0
n03100240_3205,Noisy Images/phase_noise_080/n03100240_3205.png,115,80.0
n03662601_2048,Noisy Images/phase_noise_080/n03662601_2048.png,120,80.0
n02690373_6319,Noisy Images/phase_noise_080/n02690373_6319.png,106,80.0
n02111500_4875,Noisy Images/phase_noise_080/n02111500_4875.png,88,80.0
n02132136_2313,Noisy Images/phase_noise_080/n02132136_2313.png,100,80.0
n02123045_2719,Noisy Images/phase_noise_080/n02123045_2719.png,94,80.0
n03041632_47234,Noisy Images/phase_noise_080/n03041632_47234.png,113,80.0
n03376595_54,Noisy Images/phase_noise_080/n03376595_54.png,118,80.0
n02113712_6618,Noisy Images/phase_noise_080/n02113712_6618.png,93,80.0
n04099969_4100,Noisy Images/phase_noise_080/n04099969_4100.png,125,80.0
n02708093_7032,Noisy Images/phase_noise_080/n02708093_7032.png,107,80.0
n04111531_11589,Noisy Images/phase_noise_080/n04111531_11589.png,126,80.0
n04273569_5891,Noisy Images/phase_noise_080/n04273569_5891.png,127,80.0
n02109525_23299,Noisy Images/phase_noise_080/n02109525_23299.png,86,80.0
n03417042_9480,Noisy Images/phase_noise_080/n03417042_9480.png,119,80.0
n02814533_96168,Noisy Images/phase_noise_080/n02814533_96168.png,109,80.0
n03196217_3868,Noisy Images/phase_noise_080/n03196217_3868.png,116,80.0
n01795545_9555,Noisy Images/phase_noise_080/n01795545_9555.png,10,80.0
n02690373_10006,Noisy Images/phase_noise_080/n02690373_10006.png,106,80.0
n04467665_55374,Noisy Images/phase_noise_080/n04467665_55374.png,130,80.0
n02690373_7748,Noisy Images/phase_noise_080/n02690373_7748.png,106,80.0
n04111531_12903,Noisy Images/phase_noise_080/n04111531_12903.png,126,80.0
n03662601_22726,Noisy Images/phase_noise_080/n03662601_22726.png,120,80.0
n03796401_40,Noisy Images/phase_noise_080/n03796401_40.png,122,80.0
n03196217_8726,Noisy Images/phase_noise_080/n03196217_8726.png,116,80.0
n04505470_5063,Noisy Images/phase_noise_080/n04505470_5063.png,131,80.0
n04560804_17045,Noisy Images/phase_noise_080/n04560804_17045.png,134,80.0
n02708093_2361,Noisy Images/phase_noise_080/n02708093_2361.png,107,80.0
n03041632_2058,Noisy Images/phase_noise_080/n03041632_2058.png,113,80.0
n04591713_457,Noisy Images/phase_noise_080/n04591713_457.png,136,80.0
n03041632_37513,Noisy Images/phase_noise_080/n03041632_37513.png,113,80.0
n02690373_5177,Noisy Images/phase_noise_080/n02690373_5177.png,106,80.0
n02690373_6697,Noisy Images/phase_noise_080/n02690373_6697.png,106,80.0
n01622779_1364,Noisy Images/phase_noise_080/n01622779_1364.png,9,80.0
n02123597_6517,Noisy Images/phase_noise_080/n02123597_6517.png,97,80.0
n04111531_9026,Noisy Images/phase_noise_080/n04111531_9026.png,126,80.0
n03792782_1475,Noisy Images/phase_noise_080/n03792782_1475.png,121,80.0
n04467665_1187,Noisy Images/phase_noise_080/n04467665_1187.png,130,80.0
n02133161_252,Noisy Images/phase_noise_080/n02133161_252.png,101,80.0
n03041632_76163,Noisy Images/phase_noise_080/n03041632_76163.png,113,80.0
n03344393_5423,Noisy Images/phase_noise_080/n03344393_5423.png,117,80.0
n04505470_3957,Noisy Images/phase_noise_080/n04505470_3957.png,131,80.0
n02835271_10910,Noisy Images/phase_noise_080/n02835271_10910.png,111,80.0
n04429376_57425,Noisy Images/phase_noise_080/n04429376_57425.png,129,80.0
n03792782_5405,Noisy Images/phase_noise_080/n03792782_5405.png,121,80.0
n04579145_6635,Noisy Images/phase_noise_080/n04579145_6635.png,135,80.0
n01820546_1354,Noisy Images/phase_noise_080/n01820546_1354.png,16,80.0
n04111531_5357,Noisy Images/phase_noise_080/n04111531_5357.png,126,80.0
n04548280_8225,Noisy Images/phase_noise_080/n04548280_8225.png,132,80.0
n03417042_5257,Noisy Images/phase_noise_080/n03417042_5257.png,119,80.0
n02093859_2564,Noisy Images/phase_noise_080/n02093859_2564.png,50,80.0
n02113624_613,Noisy Images/phase_noise_080/n02113624_613.png,92,80.0
